"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0140241","translation at synapse",48,-0.848288319763194,-2.60173800585743,1e-10,5.643e-08,4.58105263157895e-08,2032,"tags=90%, list=14%, signal=77%","13629/19988/66480/67891/19943/19989/66489/19896/270106/20103/67097/19944/20005/67671/19951/19942/67115/27207/319195/100503670/78294/20042/26451/27370/67281/110954/20055/19941/54127/269261/20044/67186/68436/268449/54217/57808/19934/267019/65019/20088/57294/19981/19982"
"GO:0140242","translation at postsynapse",48,-0.848288319763194,-2.60173800585743,1e-10,5.643e-08,4.58105263157895e-08,2032,"tags=90%, list=14%, signal=77%","13629/19988/66480/67891/19943/19989/66489/19896/270106/20103/67097/19944/20005/67671/19951/19942/67115/27207/319195/100503670/78294/20042/26451/27370/67281/110954/20055/19941/54127/269261/20044/67186/68436/268449/54217/57808/19934/267019/65019/20088/57294/19981/19982"
"GO:0140236","translation at presynapse",47,-0.851007095442359,-2.5998099452631,1e-10,5.643e-08,4.58105263157895e-08,1991,"tags=89%, list=14%, signal=77%","19988/66480/67891/19943/19989/66489/19896/270106/20103/67097/19944/20005/67671/19951/19942/67115/27207/319195/100503670/78294/20042/26451/27370/67281/110954/20055/19941/54127/269261/20044/67186/68436/268449/54217/57808/19934/267019/65019/20088/57294/19981/19982"
"GO:0051607","defense response to virus",264,0.646946530838554,2.01150809208161,1e-10,5.643e-08,4.58105263157895e-08,2323,"tags=44%, list=16%, signal=38%","15978/68713/100038882/15957/58203/15959/14469/20304/229900/545384/18646/12525/54123/69550/102639543/20846/57444/16145/236312/67775/229898/667373/15945/20737/20128/15958/19260/66824/100033459/58185/319236/24110/276950/16362/56045/71586/623121/100040462/80285/17472/19106/15950/209200/19264/217069/246727/17101/434341/667370/11793/383619/20821/23962/56200/56532/28185/54396/433702/76681/94094/109075/67005/18854/67070/17454/667823/384309/234311/338467/22031/56417/215243/22670/20371/66700/209387/215210/56480/16411/214763/12909/80861/17973/16176/74747/17874/15944/12034/12524/98999/70450/14063/20847/170742/54131/15975/13204/231655/78781/69192/12261/66874/74414/22034/93765/434219/246730/16363/13211/80287/21849/66854/224647/70428/108888/67526"
"GO:0009615","response to virus",330,0.615547027418452,1.92342959573825,1e-10,5.643e-08,4.58105263157895e-08,2179,"tags=40%, list=15%, signal=34%","15978/68713/76933/16765/100038882/15957/58203/15959/14469/20304/229900/545384/18646/12525/54123/69550/102639543/20846/57444/16145/236312/67775/229898/667373/15945/20737/20128/15958/19260/66824/100033459/58185/319236/15251/24110/276950/16362/56045/71586/623121/100040462/64685/80285/17472/19106/15950/209200/19264/217069/246727/17101/434341/667370/18619/11793/383619/72462/20821/23962/56200/56532/16172/28185/54396/433702/76681/12571/94094/12051/98053/109075/67005/18854/56048/67070/67963/17454/667823/384309/234311/19777/338467/57765/22031/56417/215243/22670/20371/66700/209387/215210/56480/16411/214763/12909/80861/17973/16176/74747/17874/15944/12034/12524/18715/98999/70450/18987/12465/14063/16859/20847/170742/54131/15975/13204/231655/78781/69192/12261/66874/74414/22034/93765/434219/246730/16363/13211/80287/12028/21849/66854"
"GO:0000070","mitotic sister chromatid segregation",182,0.619385195296001,1.87792410119618,1e-10,5.643e-08,4.58105263157895e-08,2780,"tags=52%, list=19%, signal=42%","11799/68612/233406/108907/52276/26934/229841/67629/12534/16551/76464/14211/75608/16319/209737/72119/75430/107995/68298/268697/67141/54392/110033/18140/67052/66442/19384/60411/18817/12236/192176/16571/70099/12704/76044/103733/20877/93759/215387/66591/67177/67070/71819/16563/74187/51944/66468/66700/56150/193385/19357/53869/78658/70799/24061/74201/12235/11920/59014/70385/66165/22385/100088/66977/109359/69716/76789/30949/208718/12237/67849/52563/52683/17865/69957/225898/235661/234852/52696/26951/73804/228421/67139/18226/22680/18005/54141/16211/381293/68501/100502766/81601/51792/13494"
"GO:0000819","sister chromatid segregation",218,0.606312815576528,1.85900078131867,1e-10,5.643e-08,4.58105263157895e-08,2780,"tags=48%, list=19%, signal=39%","21973/11799/68612/233406/108907/52276/26934/229841/67629/12534/16551/76464/14211/75608/16319/209737/231600/72119/75430/21335/107995/68298/268697/67141/54392/110033/18140/67052/66442/19384/60411/18817/12236/192176/11461/16571/70099/12704/76044/103733/20877/93759/215387/66591/67177/67070/71819/16563/74187/51944/66468/83796/66700/56150/193385/19357/53869/23834/78658/70799/24061/74201/12235/11920/59014/70385/66165/22385/100088/66977/109359/56456/69716/76789/30949/208718/26992/12237/17222/67849/52563/52683/17865/69957/225898/235661/234852/52696/26951/73804/228421/67139/18226/72057/22680/18005/54141/223970/16211/381293/68501/100502766/81601/51792/13494"
"GO:0098813","nuclear chromosome segregation",286,0.589729787527678,1.83655282937338,1e-10,5.643e-08,4.58105263157895e-08,2780,"tags=43%, list=19%, signal=36%","21973/11799/68612/233406/108907/108000/12442/52276/26934/229841/67629/12534/16551/76464/14211/75608/16319/209737/231600/72119/75430/21335/107995/68298/268697/67141/54392/110033/18140/67052/66442/12447/19384/60411/209011/18817/12236/67037/192176/11461/16571/70099/12704/76044/103733/20877/93759/215387/71846/66591/19183/67177/223499/67070/71819/16563/74187/51944/66468/72415/83796/12316/66700/56150/193385/19357/13194/66713/53869/237911/23834/78658/70799/24061/68767/74201/12235/11920/59014/70385/66165/22385/100088/66977/109359/30939/56456/110147/69716/76789/30949/20878/208718/26992/12237/17222/67849/52563/52683/17865/69957/12190/225898/235661/234852/52696/26951/73804/228421/74117/67139/18226/72057/22680/18005/54141/223970/16211/381293/68501/100502766/81601/51792/13494"
"GO:0007059","chromosome segregation",386,0.567274866270122,1.78631109831332,1e-10,5.643e-08,4.58105263157895e-08,2793,"tags=42%, list=19%, signal=35%","21973/17345/11799/68612/233406/108907/108000/12442/52276/26934/229841/67629/12534/16551/76464/14211/75608/16319/209737/231600/72119/75430/71988/21335/107995/66311/68298/268697/67141/54392/110033/18140/67052/66442/12447/19384/60411/209011/56419/67203/18817/12236/67037/192176/11461/16571/70099/12704/76044/103733/20877/22196/93759/219072/68549/218977/215387/71846/66591/19183/26886/67177/223499/67070/71819/20815/16563/74187/51944/66468/72415/83796/12316/66700/22154/56150/69736/193385/19357/13194/66570/69928/66713/53869/70454/237911/23834/69912/78658/68250/70799/24061/68767/74201/12189/12235/13000/11920/59014/70385/66165/22385/100088/68523/225745/66977/109359/30939/56456/74237/66336/110147/239122/69716/76789/30949/20878/208718/26992/104318/12237/17222/67849/52563/52683/17865/69957/12190/225898/235661/234852/52696/26951/73804/15183/51885/66578/66385/381280/228421/74117/108912/67139/212307/18226/72057/22680/18005/54141/223970/21976/13990/16211/381293/68501/100502766/71978/67241/81601/51792/13494/52432"
"GO:0051276","chromosome organization",486,0.524806752054404,1.6661383725264,1e-10,5.643e-08,4.58105263157895e-08,2780,"tags=38%, list=19%, signal=32%","21973/11799/68612/233406/108907/52276/26934/19891/229841/67629/12534/16551/76464/14211/75608/20684/18538/16319/97165/14156/209737/231600/50927/72119/75430/71988/21335/107995/52530/66311/56207/68298/268697/67141/12615/54392/110033/18140/67052/66442/12447/19384/60411/209011/21454/18817/12236/192176/11461/16571/70099/18761/12704/74355/76044/15354/103733/20877/93759/20937/68549/235559/18854/218977/19361/215387/71846/66591/218973/19183/26886/67177/77805/67070/66679/68275/71819/233875/16563/74187/51944/66468/73139/72415/83796/11792/66700/56150/193385/50754/225280/19357/11991/53869/237911/24127/23834/59047/78658/70799/12034/24061/70020/74201/12235/11920/59014/70385/66165/22385/100088/66977/12465/109359/30939/19704/245000/56456/12469/66336/103468/110147/69716/12461/76789/30949/74493/208718/26992/12237/17222/12462/51812/67849/68147/19045/52563/105083/52683/17865/69957/12190/12468/170762/50505/225898/235661/234852/210711/101185/23825/219150/52696/26951/12144/73804/26413/66578/381280/19364/228421/233789/67139/19366/227195/18226/16825/72057/22632/22680/18005/245474/54141/13368/223970/21976/16211/26931/12464/381293/68501/100502766/70315/67241/81601/51792/13494"
"GO:0035456","response to interferon-beta",65,0.769035955392732,2.10352330841657,1.84831273787424e-10,9.48184434529485e-08,7.69747084710879e-08,539,"tags=38%, list=4%, signal=37%","68713/15957/15959/14469/229900/545384/69550/102639543/20846/60440/16145/55932/236312/327959/100033459/16362/15951/15953/623121/100040462/100702/15950/216150/383619/54396"
"GO:0001906","cell killing",179,0.624697272114889,1.89047546239503,2.13557101138161e-10,1.0042522681022e-07,8.15263600134452e-08,1505,"tags=34%, list=11%, signal=31%","14938/15978/14939/72310/12774/12481/20723/17002/14469/20400/229900/18646/171285/16768/16641/15331/15018/16145/55932/27007/16642/229898/21354/15945/12721/16643/317757/16854/12125/15039/30925/74732/15040/93694/19264/21355/16904/110557/17101/15007/16174/56532/54396/15015/11692/83408/22324/13051/20850/243655/12611/14991/54215/54698/17874/15042/11891/70450/12010/14063/18950"
"GO:0000280","nuclear division",376,0.535489675822018,1.6852508225792,8.09206328391773e-10,3.51257793162675e-07,2.85155136936113e-07,2819,"tags=39%, list=20%, signal=32%","21973/17345/11799/68612/66197/233406/108907/12442/52276/26934/229841/67629/12487/12534/16551/76464/14211/75608/12125/16319/209737/231600/72119/75430/107995/19385/68298/268697/67141/54392/110033/18140/67052/66442/12447/19384/12531/60411/19362/23997/209011/67203/18817/12236/192176/16571/70099/12704/76044/103733/20877/93759/68549/235559/19361/215387/71846/66591/19183/67177/223499/67070/71819/60530/16563/74187/51944/66468/72415/12316/66700/56150/72549/193385/16176/19357/13194/69928/66713/74386/53869/237911/78658/70799/12034/24061/68767/74201/12235/11920/59014/70385/66165/22385/100088/66977/109359/19355/30939/67121/110147/69716/76789/30949/20878/208718/12237/67849/52563/52683/17865/69957/12190/50505/225898/235661/224826/234852/50850/23825/12649/52696/26951/73804/19364/71678/228421/74117/108912/67139/223989/19366/18226/22680/18005/104806/54141/16211/381293/68501/100502766/68053/81601/51792/13494/52432/21803"
"GO:1903046","meiotic cell cycle process",176,0.607612425888185,1.8346742658942,2.41783071251423e-09,9.74558479336987e-07,7.91157839162552e-07,2378,"tags=38%, list=17%, signal=32%","21973/11799/66197/12442/17217/17218/229841/17220/17219/17215/76464/14211/12125/16319/231600/17216/107995/17886/68298/67141/67052/12447/12531/19362/23997/209011/18817/70099/103733/68549/235559/19361/215387/71846/19183/223499/60530/66468/72415/12316/13194/69928/66713/74386/237911/78658/230809/68767/11920/66977/19355/30939/67121/110147/69716/20878/52683/12190/50505/224826/52696/19364/228421/74117/223989/19366"
"GO:0048285","organelle fission",426,0.520250979206257,1.64371390387249,2.9581025600322e-09,1.11283818308411e-06,9.03414901141062e-07,2281,"tags=33%, list=16%, signal=28%","21973/17345/11799/68612/66197/233406/108907/12442/16145/52276/26934/229841/67629/12487/12534/16551/76464/14211/75608/12125/16319/209737/231600/72119/75430/107995/19385/68298/268697/67141/54392/110033/18140/67052/66442/12447/19384/12531/60411/19362/23997/209011/67203/54396/18817/12236/192176/16571/70099/12704/76044/103733/20877/67453/93759/68549/235559/19361/215387/71846/66591/19183/67177/223499/67070/71819/60530/16563/74187/11774/51944/66468/72415/12316/66700/56150/72549/193385/16176/19357/13194/69928/66713/74386/53869/237911/15944/78658/70799/12034/24061/75734/68767/74201/23790/12235/11920/59014/70385/66165/22385/100088/66977/109359/19355/30939/67121/110147/69716/76789/20847/30949/20878/208718/12237/170789/67849/52563/52683/17865/69957/12190/50505/225898/235661/224826/234852/50850/23825/12649/52696/26951/73804/19364/71678/228421/74117/108912/67139"
"GO:0002253","activation of immune response",474,0.503639903530536,1.59828358958921,7.86932988032026e-09,2.77541428216545e-06,2.25311339731275e-06,2206,"tags=31%, list=15%, signal=28%","15978/58203/12526/17002/14469/20400/229900/545384/12477/12525/54123/102639543/171285/16641/16145/55932/27007/236312/16642/229898/12487/20128/19260/66824/16643/16854/100033459/58185/67245/16818/319236/16362/104418/328795/15951/70110/71586/623121/100040462/64685/210757/19106/66271/15950/14360/19264/217069/15461/12363/246727/208650/432940/383619/16797/18755/60533/12501/28185/54396/18751/76681/14251/246177/20877/22350/13057/13667/74015/22637/239743/16019/77799/93675/381308/226422/67070/57783/667823/243655/15510/77733/234311/107746/11774/22031/215243/20371/224860/209387/56480/214763/268857/80861/16176/54215/268749/17874/109905/107321/16364/15944/66592/21838/17164/12034/12524/209354/414084/240754/98999/18176/14063/18578/12047/66645/67664/217715/69035/54131/12503/319817/231655/78781/53610/106957/12042/12929/12261/18803/16534/11651/22034/102626/14784/16423/78308/93765/434219/20202/224826/246730/23825/20201/16363/16409/26413/12028/22230/74256"
"GO:0035458","cellular response to interferon-beta",58,0.753701815525659,2.01000027635775,1.13149162084185e-08,3.75588659788858e-06,3.04907215721594e-06,539,"tags=38%, list=4%, signal=37%","15957/15959/14469/229900/545384/102639543/20846/60440/16145/55932/236312/100033459/16362/15951/15953/623121/100040462/100702/15950/216150/383619/54396"
"GO:0045071","negative regulation of viral genome replication",49,0.760421720065619,1.97373574237463,3.47109653205839e-08,1.08818876280031e-05,8.83404216813926e-06,2176,"tags=59%, list=15%, signal=50%","68713/100038882/17002/20304/545384/69550/102639543/57444/236312/100033459/58185/71586/623121/100040462/19106/15950/246727/23962/107373/20815/19062/80750/98999/231655/78781/246730/23825/80287/21849"
"GO:0002250","adaptive immune response",390,0.509949566764048,1.60425284588943,6.14032832221219e-08,1.82367751169702e-05,1.48048248522257e-05,2474,"tags=36%, list=17%, signal=31%","15978/14939/20555/12526/20723/20400/18646/12477/12525/54123/20556/16852/171285/16768/15018/27007/53314/12500/12487/21354/20737/66824/16643/21940/317757/58185/75345/16362/11658/15039/107823/15894/214855/210757/30925/74732/12142/15040/20849/14360/237877/19264/19698/16185/15461/21355/20848/16904/107260/110557/17101/18128/15007/16174/16797/56532/16172/60533/12501/13482/18751/246177/18761/15015/12051/93759/66642/268564/22637/22376/98682/239743/16019/17131/83408/18566/77799/13813/13051/22042/22628/57914/15510/57765/320795/20371/14991/74131/21938/70238/17319/16176/54215/54698/17874/15042/16364/12524/240754/16452/11891/70450/18987/12010/18950/27218/14312/22030/67664/12503/27060/319817/16190/20715/12042/23882/54644/16071/12261/22034/13032/12014/14964/12479/11491/20926/16453/12326/16992/11486/17085/381812/18861/18034/14102/109305/56717/22256/80898/328572/77777"
"GO:0140971","regulation of AIM2 inflammasome complex assembly",11,0.959199431595951,1.88346204247906,6.71190390477372e-08,1.89376368673191e-05,1.53737925229343e-05,312,"tags=82%, list=2%, signal=80%","14469/545384/102639543/236312/229898/100033459/623121/100040462/15950"
"GO:0045088","regulation of innate immune response",410,0.505670719254072,1.59415986405865,7.81709391518852e-08,2.10056480778137e-05,1.70526279292734e-05,2128,"tags=32%, list=15%, signal=28%","100038882/58203/20723/17002/14469/20400/229900/545384/54123/102639543/171285/16768/16641/16145/55932/27007/236312/16642/547253/229898/21354/20128/19260/66824/16643/317757/100033459/58185/67245/26987/319236/24110/16362/56045/15951/70110/71586/623121/100040462/64685/97165/80285/17089/19106/30925/15040/66271/12370/15950/93694/217069/12363/246727/21355/432940/434341/231712/11793/16174/383619/20821/60533/28185/54396/17916/13482/76681/14251/20877/13057/11692/83408/22324/381308/67070/57783/20850/667823/243655/384309/15510/77733/234311/11774/74841/22031/56417/215243/215900/14991/209387/56480/214763/268857/80861/54215/54698/17874/16364/15944/80750/17164/12034/12524/414084/98999/14063/66645/67664/16859/20847/69035/54131/231655/78781/53610/12042/12261/74414/11651/22034/102626/78308/434219/20202/246730/23825/11501/20201/16363/13211"
"GO:0140014","mitotic nuclear division",253,0.544899508598252,1.68954603848294,8.76583784325964e-08,2.2484374067961e-05,1.82530747817541e-05,2819,"tags=43%, list=20%, signal=36%","17345/11799/68612/233406/108907/52276/26934/229841/67629/12487/12534/16551/76464/14211/75608/16319/209737/72119/75430/107995/19385/68298/268697/67141/54392/110033/18140/67052/66442/19384/60411/67203/18817/12236/192176/16571/70099/12704/76044/103733/20877/93759/215387/66591/67177/67070/71819/16563/74187/51944/66468/66700/56150/72549/193385/16176/19357/53869/78658/70799/12034/24061/74201/12235/11920/59014/70385/66165/22385/100088/66977/109359/69716/76789/30949/20878/208718/12237/67849/52563/52683/17865/69957/225898/235661/234852/50850/23825/12649/52696/26951/73804/71678/228421/108912/67139/18226/22680/18005/54141/16211/381293/68501/100502766/68053/81601/51792/13494/52432/21803"
"GO:0045089","positive regulation of innate immune response",346,0.516659304940454,1.61926651038125,1.06906014328666e-07,2.62291582111591e-05,2.12931338379109e-05,2128,"tags=32%, list=15%, signal=28%","58203/17002/14469/20400/229900/545384/54123/102639543/171285/16768/16641/16145/55932/27007/236312/16642/229898/20128/19260/66824/16643/317757/100033459/58185/67245/319236/16362/15951/70110/71586/623121/100040462/64685/97165/80285/19106/30925/15040/66271/15950/217069/12363/246727/432940/434341/16174/383619/60533/28185/54396/13482/76681/14251/20877/13057/83408/22324/381308/67070/57783/20850/667823/243655/384309/15510/77733/234311/11774/22031/215243/14991/209387/56480/214763/268857/80861/54215/54698/17874/16364/15944/17164/12034/12524/414084/98999/14063/66645/67664/16859/69035/54131/231655/78781/53610/12042/12261/74414/11651/22034/102626/78308/434219/20202/246730/23825/11501/20201/16363/13211"
"GO:0070269","pyroptotic inflammatory response",33,0.8066568323313,1.96531952687104,1.40929136978387e-07,2.79439282925964e-05,2.26852040123077e-05,492,"tags=36%, list=3%, signal=35%","14938/14939/58203/14469/12367/55932/229898/66824/12370/12363/383619/20821"
"GO:0002181","cytoplasmic translation",159,-0.508497667036992,-1.91955241258704,1.43606932568722e-07,2.79439282925964e-05,2.26852040123077e-05,1436,"tags=43%, list=10%, signal=39%","66489/18458/20091/19896/67025/270106/20103/68052/67097/19944/67204/67579/76846/20005/67671/20090/19951/18746/68028/19942/67115/66085/20102/27207/67427/319195/14109/100503670/20115/20116/78294/13681/22608/20042/26451/66475/27370/20068/67281/20054/20055/20085/19941/54127/269261/20044/13685/67186/68436/268449/19933/75617/54217/114641/57808/19934/666794/267019/65019/20088/12785/19946/56040/19981/229663/67248/19982/66481/13682"
"GO:0044406","adhesion of symbiont to host",12,0.948477650291781,1.90776240364177,1.19947500728867e-07,2.79439282925964e-05,2.26852040123077e-05,347,"tags=58%, list=2%, signal=57%","17002/14469/229900/55932/15894/100702/236573"
"GO:0032606","type I interferon production",119,0.627160113855099,1.83485106014693,1.43140853563962e-07,2.79439282925964e-05,2.26852040123077e-05,2323,"tags=45%, list=16%, signal=38%","100038882/229900/54123/171285/15900/20846/16145/16391/327959/19260/66824/16362/71586/64685/97165/17472/19698/246727/11793/28185/54396/14251/218832/384309/15510/338467/11774/22031/215243/56480/214763/268857/80861/18968/17874/15944/16647/21353/19696/67664/54131/15975/78781/14433/74414/22034/246730/23825/13211/22230/224647/70428/67526"
"GO:0051321","meiotic cell cycle",225,0.559402012212333,1.72031075791691,1.26898516316856e-07,2.79439282925964e-05,2.26852040123077e-05,2525,"tags=36%, list=18%, signal=30%","21973/17345/11799/66197/12442/17217/17218/229841/17220/17219/17215/76464/14211/12125/16319/231600/17216/107995/17886/68298/67141/17427/67052/12447/12531/19362/23997/209011/18817/70099/103733/68549/235559/19361/215387/71846/19183/223499/68275/60530/66468/72415/12316/16848/13194/69928/66713/74386/237911/24127/78658/24061/230809/68767/225182/11920/66977/19355/30939/74237/67121/110147/69716/20878/12237/52683/12190/50505/224826/52696/51885/22026/19364/18861/228421/74117/223989/19366/18005/104806/12530"
"GO:0002757","immune response-activating signaling pathway",424,0.493709335928331,1.55945581863577,1.37457989855215e-07,2.79439282925964e-05,2.26852040123077e-05,2206,"tags=32%, list=15%, signal=28%","15978/12526/17002/14469/20400/545384/12477/12525/54123/102639543/171285/16641/16145/27007/236312/16642/229898/12487/20128/19260/66824/16643/16854/100033459/58185/67245/16818/16362/104418/328795/70110/71586/623121/100040462/64685/210757/19106/66271/15950/14360/19264/217069/15461/12363/246727/208650/432940/383619/16797/18755/60533/12501/54396/18751/14251/246177/20877/22350/13057/13667/74015/22637/239743/16019/77799/93675/226422/67070/57783/243655/15510/77733/234311/107746/11774/22031/215243/20371/224860/56480/214763/268857/80861/54215/268749/17874/109905/107321/16364/15944/66592/21838/17164/12034/12524/209354/414084/240754/18176/14063/18578/12047/67664/217715/69035/54131/12503/319817/231655/78781/106957/12042/12929/12261/18803/16534/11651/22034/102626/14784/16423/78308/93765/20202/224826/246730/23825/20201/16363/16409/26413/12028/22230/74256"
"GO:0045824","negative regulation of innate immune response",85,0.668098549132861,1.89072365794425,1.59113577479669e-07,2.98612507930466e-05,2.42417085819113e-05,1143,"tags=40%, list=8%, signal=37%","100038882/20723/545384/102639543/171285/236312/547253/21354/16643/100033459/26987/24110/56045/623121/100040462/64685/17089/15040/15950/93694/246727/21355/434341/231712/11793/20821/20877/11692/243655/74841/56417/14991/268857/80861"
"GO:0001909","leukocyte mediated cytotoxicity",128,0.615772922251966,1.80785429037537,1.64043731097722e-07,2.98612507930466e-05,2.42417085819113e-05,1505,"tags=37%, list=11%, signal=33%","14939/72310/12481/20723/20400/18646/171285/16768/16641/15018/27007/16642/21354/12721/16643/317757/15039/30925/74732/15040/93694/19264/21355/16904/110557/17101/15007/16174/56532/15015/11692/83408/22324/13051/20850/243655/12611/14991/54215/54698/17874/15042/11891/70450/12010/14063/18950"
"GO:0002228","natural killer cell mediated immunity",78,0.675834638889382,1.89063085586716,1.99302473436711e-07,3.40807229576775e-05,2.76671248611344e-05,1421,"tags=44%, list=10%, signal=39%","14939/72310/12481/20723/20400/171285/16768/16641/27007/16642/21354/12721/16643/317757/30925/74732/15040/93694/21355/17101/16174/13482/11692/83408/22324/20850/243655/12611/215900/14991/54215/54698/11891/70450"
"GO:0140013","meiotic nuclear division",153,0.595490759604699,1.77977681731134,1.94877526849535e-07,3.40807229576775e-05,2.76671248611344e-05,2378,"tags=37%, list=17%, signal=31%","21973/11799/66197/12442/229841/76464/14211/12125/16319/231600/107995/67141/67052/12447/12531/19362/23997/209011/18817/70099/68549/235559/19361/215387/71846/19183/223499/60530/66468/72415/12316/13194/69928/66713/74386/237911/78658/68767/11920/66977/19355/30939/67121/110147/69716/20878/52683/12190/50505/224826/52696/19364/228421/74117/223989/19366"
"GO:0045069","regulation of viral genome replication",76,0.688238483000131,1.90952249911608,2.21748050182501e-07,3.57521213479958e-05,2.90239853953157e-05,2176,"tags=49%, list=15%, signal=42%","21973/68713/100038882/17002/20304/229900/545384/69550/102639543/57444/236312/100033459/58185/67738/71586/623121/100040462/19106/15950/246727/18128/23962/107373/20815/56417/66101/19062/13194/80750/98999/73158/231655/78781/246730/23825/80287/21849"
"GO:1903900","regulation of viral life cycle",105,0.646601626239384,1.86762810248899,2.17114210109415e-07,3.57521213479958e-05,2.90239853953157e-05,2176,"tags=46%, list=15%, signal=39%","21973/68713/100038882/17002/20304/229900/545384/69550/16852/102639543/57444/236312/20128/100033459/58185/319236/67738/71586/623121/100040462/19106/15950/217069/246727/18128/20821/23962/76681/13001/107373/667823/20815/56417/209387/66101/19062/13194/80750/98999/16647/73158/231655/78781/434219/246730/23825/80287/21849"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",152,0.594928816835987,1.77892720932596,2.83479843020004e-07,4.26761569904727e-05,3.46449975698886e-05,2962,"tags=47%, list=21%, signal=38%","16765/11799/16412/233406/108907/52276/26934/229841/12534/16551/75608/16319/209737/72119/21335/107995/268697/16202/12615/18140/67052/66442/67203/18817/192176/16571/103733/20877/218977/26886/320165/67070/66679/71819/16563/16800/66700/56150/193385/53869/70799/24061/74201/70385/66165/71177/100088/66977/109359/75786/76789/18541/20878/17865/225898/234852/50850/26951/15183/17758/103583/18226/22680/18005/16211/100502766/68053/81601/13494/77744/72776/110854"
"GO:0002764","immune response-regulating signaling pathway",442,0.488222840298278,1.54544674612221,2.7970917592354e-07,4.26761569904727e-05,3.46449975698886e-05,2206,"tags=31%, list=15%, signal=27%","15978/12526/17002/14469/20400/545384/12477/12525/54123/102639543/171285/16641/16145/27007/236312/16642/229898/12487/20128/19260/66824/16643/16854/100033459/58185/67245/16818/16362/104418/328795/70110/71586/623121/100040462/64685/210757/19106/66271/15950/14360/19264/217069/15461/12363/246727/208650/432940/383619/16797/18755/60533/12501/54396/18751/14251/246177/20877/22350/13057/13667/74015/22637/239743/16019/22324/77799/93675/226422/67070/57783/243655/15510/77733/234311/107746/11774/22031/215243/20371/14991/224860/56480/214763/268857/80861/54215/268749/17874/109905/107321/16364/15944/66592/21838/17164/12034/12524/209354/414084/240754/18176/14063/18578/12047/67664/217715/69035/54131/12503/319817/231655/78781/106957/12042/12929/12261/18803/16534/11651/22034/102626/14784/16423/78308/93765/20202/224826/246730/23825/20201/16363/16409/26413/12028/22230/74256"
"GO:0002831","regulation of response to biotic stimulus",496,0.479279868776545,1.52330082914267,2.87381528555372e-07,4.26761569904727e-05,3.46449975698886e-05,1301,"tags=24%, list=9%, signal=23%","15978/100038882/58203/20723/17002/14469/20304/20400/229900/545384/54123/102639543/171285/16768/16641/20846/16145/55932/27007/236312/16642/547253/229898/21354/20737/20128/19260/66824/16643/317757/100033459/58185/67245/26987/319236/24110/16362/56045/15951/70110/71586/623121/100040462/64685/97165/80285/17472/17089/19106/30925/15040/66271/12370/15950/209200/18750/93694/217069/12363/246727/21355/432940/434341/231712/11793/16174/383619/20821/60533/28185/54396/17916/13482/76681/14251/229521/20877/13057/18854/11692/83408/18566/22324/381308/67070/57783/20850/667823/22628/243655/384309/15510/77733/234311/11774/74841/22031/56417/215243/20371/215900/14991/209387/56480/214763/268857/80861/17319/16176/54215/268749/54698/17874/16364/15944/80750/17164/12034/12524"
"GO:0031341","regulation of cell killing",106,0.633755302830742,1.8354177007874,4.14241475765569e-07,5.99375550703874e-05,4.86580000683336e-05,1505,"tags=37%, list=11%, signal=33%","15978/12774/20723/20400/18646/171285/16768/16641/15018/27007/16642/21354/16643/317757/12125/15039/30925/15040/93694/19264/21355/110557/15007/16174/56532/15015/11692/83408/22324/13051/20850/243655/14991/54215/54698/15042/12010/14063/18950"
"GO:0042267","natural killer cell mediated cytotoxicity",73,0.682238080693204,1.88710589275561,4.39465802928831e-07,6.19976381481848e-05,5.03303993249019e-05,1421,"tags=44%, list=10%, signal=40%","14939/72310/12481/20723/20400/171285/16768/16641/27007/16642/21354/12721/16643/317757/30925/74732/15040/93694/21355/17101/16174/11692/83408/22324/20850/243655/12611/14991/54215/54698/11891/70450"
"GO:0048167","regulation of synaptic plasticity",163,-0.502543660421101,-1.8984448824158,4.55546329789367e-07,6.26987302195462e-05,5.0899553972871e-05,869,"tags=15%, list=6%, signal=15%","22215/17260/19211/11554/260297/14815/14062/13654/67826/15387/22177/56637/16590/12488/105727/19225/64011/20720/17920/13653/18196/11820/11816/17755/14680"
"GO:0098754","detoxification",96,-0.588078304693816,-2.01004678246005,5.76553100046774e-07,7.7246280491993e-05,6.27094234498547e-05,1380,"tags=27%, list=10%, signal=25%","14776/18477/14859/11757/14768/57320/19765/20364/17750/109815/58810/11758/54683/140742/18024/14873/69227/21672/11669/14775/625249/19225/66447/66469/17748/11816"
"GO:0007052","mitotic spindle organization",121,0.614273723391333,1.79841133688279,5.88621311564008e-07,7.7246280491993e-05,6.27094234498547e-05,2052,"tags=40%, list=14%, signal=35%","16765/11799/233406/52276/26934/229841/16551/75608/16319/209737/72119/21335/107995/268697/16202/18140/67052/66442/18817/192176/16571/103733/20877/218977/26886/320165/67070/66679/71819/16563/66700/193385/53869/70799/24061/74201/66165/71177/100088/66977/109359/75786/76789/18541/20878/17865/225898/234852/50850"
"GO:0031640","killing of cells of another organism",54,0.723058396881068,1.91105525502192,6.4077619059347e-07,7.98930824707689e-05,6.48581278925518e-05,186,"tags=28%, list=1%, signal=28%","14938/15978/14939/72310/17002/14469/229900/18646/15331/16145/55932/229898/15945/16854/12125"
