"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Ptprf",0.691071946427521,0.107019941492249,0.333,0,1,"Ptprf","OM"
"Dcdc2b",0.691071946427521,0.107019941492249,0.333,0,1,"Dcdc2b","OM"
"Gpatch3",0.691071946427521,0.107019941492249,0.333,0,1,"Gpatch3","OM"
"Aunip",0.691071946427521,0.107019941492249,0.333,0,1,"Aunip","OM"
"Gm13066",0.691071946427521,0.107019941492249,0.333,0,1,"Gm13066","OM"
"Gm10135",0.691071946427521,0.107019941492249,0.333,0,1,"Gm10135","OM"
"Galnt9",0.691071946427521,0.107019941492249,0.333,0,1,"Galnt9","OM"
"Msi1",0.691071946427521,0.107019941492249,0.333,0,1,"Msi1","OM"
"D630045J12Rik",0.691071946427521,0.107019941492249,0.333,0,1,"D630045J12Rik","OM"
"Ogg1",0.691071946427521,0.107019941492249,0.333,0,1,"Ogg1","OM"
"Creld1",0.691071946427521,0.107019941492249,0.333,0,1,"Creld1","OM"
"Ift122",0.691071946427521,0.107019941492249,0.333,0,1,"Ift122","OM"
"Gpr19",0.691071946427521,0.107019941492249,0.333,0,1,"Gpr19","OM"
"Zfp78",0.691071946427521,0.107019941492249,0.333,0,1,"Zfp78","OM"
"Zfp324",0.691071946427521,0.107019941492249,0.333,0,1,"Zfp324","OM"
"Cadm4",0.691071946427521,0.107019941492249,0.333,0,1,"Cadm4","OM"
"Atp1a3",0.691071946427521,0.107019941492249,0.333,0,1,"Atp1a3","OM"
"Zfp940",0.691071946427521,0.107019941492249,0.333,0,1,"Zfp940","OM"
"Gm10640",0.691071946427521,0.107019941492249,0.333,0,1,"Gm10640","OM"
"Ric3",0.691071946427521,0.107019941492249,0.333,0,1,"Ric3","OM"
"Dnah3",0.691071946427521,0.107019941492249,0.333,0,1,"Dnah3","OM"
"Utf1",0.691071946427521,0.107019941492249,0.333,0,1,"Utf1","OM"
"Dusp8",0.691071946427521,0.107019941492249,0.333,0,1,"Dusp8","OM"
"Fat1",0.691071946427521,0.107019941492249,0.333,0,1,"Fat1","OM"
"Gm10643",0.691071946427521,0.107019941492249,0.333,0,1,"Gm10643","OM"
"Marveld3",0.691071946427521,0.107019941492249,0.333,0,1,"Marveld3","OM"
"Tmprss4",0.691071946427521,0.107019941492249,0.333,0,1,"Tmprss4","OM"
"Dnaaf4",0.691071946427521,0.107019941492249,0.333,0,1,"Dnaaf4","OM"
"Gm19667",0.691071946427521,0.107019941492249,0.333,0,1,"Gm19667","OM"
"Ip6k2",0.691071946427521,0.107019941492249,0.333,0,1,"Ip6k2","OM"
"Gm48671",0.691071946427521,0.107019941492249,0.333,0,1,"Gm48671","OM"
"Gm15344",0.691071946427521,0.107019941492249,0.333,0,1,"Gm15344","OM"
"Kitl",0.691071946427521,0.107019941492249,0.333,0,1,"Kitl","OM"
"Egfr",0.691071946427521,0.107019941492249,0.333,0,1,"Egfr","OM"
"P4ha2",0.691071946427521,0.107019941492249,0.333,0,1,"P4ha2","OM"
"Srr",0.691071946427521,0.107019941492249,0.333,0,1,"Srr","OM"
"Plxdc1",0.691071946427521,0.107019941492249,0.333,0,1,"Plxdc1","OM"
"Hap1",0.691071946427521,0.107019941492249,0.333,0,1,"Hap1","OM"
"Gm47484",0.691071946427521,0.107019941492249,0.333,0,1,"Gm47484","OM"
"Foxc1",0.691071946427521,0.107019941492249,0.333,0,1,"Foxc1","OM"
"Trav14-2",0.691071946427521,0.107019941492249,0.333,0,1,"Trav14-2","OM"
"Tssk4",0.691071946427521,0.107019941492249,0.333,0,1,"Tssk4","OM"
"Phf11a",0.691071946427521,0.107019941492249,0.333,0,1,"Phf11a","OM"
"Gm16867",0.691071946427521,0.107019941492249,0.333,0,1,"Gm16867","OM"
"Ropn1l",0.691071946427521,0.107019941492249,0.333,0,1,"Ropn1l","OM"
"Mafa",0.691071946427521,0.107019941492249,0.333,0,1,"Mafa","OM"
"Cyp2d22",0.691071946427521,0.107019941492249,0.333,0,1,"Cyp2d22","OM"
"Slc4a8",0.691071946427521,0.107019941492249,0.333,0,1,"Slc4a8","OM"
"Fetub",0.691071946427521,0.107019941492249,0.333,0,1,"Fetub","OM"
"Clic6",0.691071946427521,0.107019941492249,0.333,0,1,"Clic6","OM"
"1700010I14Rik",0.691071946427521,0.107019941492249,0.333,0,1,"1700010I14Rik","OM"
"Trem2",0.691071946427521,0.107019941492249,0.333,0,1,"Trem2","OM"
"Cacna1f",0.691071946427521,0.107019941492249,0.333,0,1,"Cacna1f","OM"
"Cfp",0.691071946427521,0.107019941492249,0.333,0,1,"Cfp","OM"
"Prrg3",0.691071946427521,0.107019941492249,0.333,0,1,"Prrg3","OM"
"Slc16a2",0.691071946427521,0.107019941492249,0.333,0,1,"Slc16a2","OM"
"Gm8817",0.691071946427521,0.107019941492249,0.333,0,1,"Gm8817","OM"
"Arhgap6",0.691071946427521,0.107019941492249,0.333,0,1,"Arhgap6","OM"
"Nol8",0.691100731322755,0.178048713804633,1,1,1,"Nol8","OM"
"Slc25a39",0.691349292991408,0.182558577493288,1,1,1,"Slc25a39","OM"
"Ctdp1",0.691419179314724,0.141836082250928,1,0.667,1,"Ctdp1","OM"
"Rae1",0.691550044782051,-0.0767964165492256,1,1,1,"Rae1","OM"
"Cbx3",0.691775213949818,0.149039545902649,1,1,1,"Cbx3","OM"
"Ulk1",0.69200188472984,0.145778655039026,1,1,1,"Ulk1","OM"
"Slain1",0.692017986191942,0.15764588044902,1,1,1,"Slain1","OM"
"Prkar1a",0.692188120191616,0.148254296585486,1,1,1,"Prkar1a","OM"
"Bccip",0.692317341363748,-0.108226993026471,1,1,1,"Bccip","OM"
"Dhx40",0.69235536317006,-0.0783942155271236,1,1,1,"Dhx40","OM"
"Dgcr8",0.692397150018403,-0.0782675596037194,1,1,1,"Dgcr8","OM"
"Mxd1",0.692711681015061,0.17617062990431,1,1,1,"Mxd1","OM"
"Tnik",0.692950353645305,0.190202432529864,1,1,1,"Tnik","OM"
"Drap1",0.692966648357049,0.147175902286851,1,1,1,"Drap1","OM"
"Clasp1",0.69298387055937,-0.0798492021330398,1,1,1,"Clasp1","OM"
"Sidt1",0.693059797799725,-0.0834222115510546,1,1,1,"Sidt1","OM"
"Gdi1",0.693060192126133,0.156036114622318,1,1,1,"Gdi1","OM"
"Pglyrp1",0.693115037787769,0.262039649811924,1,1,1,"Pglyrp1","OM"
"Fbxw4",0.693172335796786,-0.0968213401236324,1,1,1,"Fbxw4","OM"
"Bcl3",0.693385962502975,-0.111632557717679,1,1,1,"Bcl3","OM"
"Eftud2",0.693430582635954,0.167806522795836,1,1,1,"Eftud2","OM"
"Rabep1",0.693432870242938,0.174962097492535,1,1,1,"Rabep1","OM"
"Virma",0.693573588146692,-0.0684122835078539,1,1,1,"Virma","OM"
"Mtpn",0.693613214749407,-0.0759313015782283,1,1,1,"Mtpn","OM"
"Itpr1",0.693670057175129,0.172844252866864,1,1,1,"Itpr1","OM"
"Ermp1",0.693706720128849,0.147172971465983,1,1,1,"Ermp1","OM"
"Coasy",0.693860622027024,-0.122203304517092,0.667,0.667,1,"Coasy","OM"
"Polr3b",0.693885324527025,0.125253075467286,1,0.667,1,"Polr3b","OM"
"Cyb561d2",0.693931194177524,0.156160278839978,1,1,1,"Cyb561d2","OM"
"Zmpste24",0.694004311551403,-0.0773574054174947,1,1,1,"Zmpste24","OM"
"Rpap3",0.694174085509485,0.183828181487098,1,1,1,"Rpap3","OM"
"2310057M21Rik",0.694280265702845,-0.100295428627035,0.667,0.667,1,"2310057M21Rik","OM"
"Strn",0.694287757722759,-0.138278656303137,0.667,1,1,"Strn","OM"
"Slc43a3",0.69430493567094,0.092525502171577,0.667,0.333,1,"Slc43a3","OM"
"Gm43560",0.69430493567094,0.092525502171577,0.667,0.333,1,"Gm43560","OM"
"Lins1",0.69430493567094,0.092525502171577,0.667,0.333,1,"Lins1","OM"
"Tlcd1",0.69430493567094,0.092525502171577,0.667,0.333,1,"Tlcd1","OM"
"Zfpl1",0.694349215186556,0.142663324334356,1,1,1,"Zfpl1","OM"
"Lnpep",0.694380500207936,-0.0571847396037314,1,1,1,"Lnpep","OM"
"Atf7ip",0.694426692854236,-0.0666339918691703,1,1,1,"Atf7ip","OM"
"Smarcc1",0.694434702488161,-0.0951203326541706,1,1,1,"Smarcc1","OM"
"Nt5c2",0.694568722184238,-0.0934881335498188,1,1,1,"Nt5c2","OM"
"Zfp955b",0.6946750254434,-0.083053223675968,1,0.667,1,"Zfp955b","OM"
"Cycs",0.694682607829705,0.184384726171123,1,1,1,"Cycs","OM"
"Ptbp1",0.694746646767185,0.154097289109083,1,1,1,"Ptbp1","OM"
"Chd1l",0.694955054340422,0.121597362681242,1,0.667,1,"Chd1l","OM"
"Lrrc58",0.694981958520964,-0.0782012089201103,1,1,1,"Lrrc58","OM"
"Ghitm",0.695029637230738,-0.0798982875484111,1,1,1,"Ghitm","OM"
"Nin",0.695071799851136,0.162643235113136,1,1,1,"Nin","OM"
"Pick1",0.69509783978167,0.114286130880616,1,1,1,"Pick1","OM"
"Cobll1",0.695162643478447,0.105460621722376,0.667,0.667,1,"Cobll1","OM"
"Rtl8b",0.695186669174525,-0.112412594628208,0.667,0.667,1,"Rtl8b","OM"
"Fam204a",0.695244100999376,0.169388431420241,1,1,1,"Fam204a","OM"
"Wdr24",0.695375673887493,-0.100462950990438,0.667,0.667,1,"Wdr24","OM"
"Hacd3",0.695394800393262,0.164028903415031,1,1,1,"Hacd3","OM"
"AI504432",0.69585241372439,-0.098131184124601,1,1,1,"AI504432","OM"
"Vps36",0.69588846814526,0.176546712820567,1,1,1,"Vps36","OM"
"Ppig",0.695926560525035,0.16000141389811,1,1,1,"Ppig","OM"
"Bace1",0.69602490484729,0.118315526735794,1,0.667,1,"Bace1","OM"
"Pcnx4",0.69602490484729,0.118315526735794,1,0.667,1,"Pcnx4","OM"
"Arhgap12",0.696385790681598,-0.0852916808168996,1,1,1,"Arhgap12","OM"
"Fbxo42",0.696486207259942,-0.114887806669863,0.667,0.667,1,"Fbxo42","OM"
"Herc1",0.696509908506995,0.198206389070247,1,1,1,"Herc1","OM"
"Ube2j2",0.696705641433037,-0.102735357937087,1,1,1,"Ube2j2","OM"
"Plpbp",0.696735091383693,-0.0832641767651385,1,1,1,"Plpbp","OM"
"Hist1h2bj",0.69686489030478,0.143219192993639,0.667,0.667,1,"Hist1h2bj","OM"
"Mfhas1",0.696934017710302,0.135017181653656,1,0.667,1,"Mfhas1","OM"
"Mrpl58",0.697041767790459,0.133349143855187,1,1,1,"Mrpl58","OM"
"L1cam",0.697059197740614,-0.0849291882194934,0.667,1,1,"L1cam","OM"
"Sh3gl1",0.697073506816684,-0.0918122180716252,1,1,1,"Sh3gl1","OM"
"Zfyve27",0.697135799786377,-0.0973082171354035,1,1,1,"Zfyve27","OM"
"Glyr1",0.697452780692734,0.181134353036553,1,1,1,"Glyr1","OM"
"Acox1",0.697491186147053,0.123991832279826,0.667,0.333,1,"Acox1","OM"
"Tep1",0.69749686116794,0.121892107206643,0.667,1,1,"Tep1","OM"
"Wdr75",0.697593349545636,0.186634526972928,1,1,1,"Wdr75","OM"
"Pkn1",0.697780357893196,-0.0432987162947571,1,1,1,"Pkn1","OM"
"Ankrd23",0.698042858127059,-0.0735944876390999,0.333,0.333,1,"Ankrd23","OM"
"Gm10874",0.698042858127059,-0.0735944876390999,0.333,0.333,1,"Gm10874","OM"
"Mgll",0.698042858127059,-0.0735944876390999,0.333,0.333,1,"Mgll","OM"
"Pes1",0.6980833564249,-0.146800878874059,1,1,1,"Pes1","OM"
"Acbd3",0.698241229398353,0.1590852846423,1,1,1,"Acbd3","OM"
"Rab6a",0.698289716556564,-0.105997919922561,1,1,1,"Rab6a","OM"
"Kcnk5",0.69829375491216,-0.109417272809826,0.667,0.667,1,"Kcnk5","OM"
"Tubgcp2",0.69836688074309,-0.133234539547975,0.667,0.667,1,"Tubgcp2","OM"
"Aurkb",0.698456070480675,0.10630910742195,1,0.667,1,"Aurkb","OM"
"Emc4",0.698467796766925,-0.0667578213324237,1,1,1,"Emc4","OM"
"Dnajc7",0.698501690083478,0.175331992900701,1,1,1,"Dnajc7","OM"
"Sap18",0.698560224252194,0.202237149109697,1,1,1,"Sap18","OM"
"Bms1",0.698593124601834,0.168439128152866,1,1,1,"Bms1","OM"
"Rrnad1",0.698689836335509,0.14714455678667,0.667,1,1,"Rrnad1","OM"
"Psap",0.698812476455202,-0.0209932664006192,1,1,1,"Psap","OM"
"Ahr",0.699029213915251,0.134347701173535,1,1,1,"Ahr","OM"
"Celsr1",0.699046697893031,0.168232540504915,1,1,1,"Celsr1","OM"
"Ngdn",0.699118160426436,-0.0674709566789023,1,1,1,"Ngdn","OM"
"Pnpt1",0.699230533890833,0.116751206850411,0.667,1,1,"Pnpt1","OM"
"Odr4",0.699322909064939,0.158060710683313,1,1,1,"Odr4","OM"
"Hsd17b12",0.699339835381244,0.183712896357456,1,1,1,"Hsd17b12","OM"
"Cox18",0.699424168722325,-0.092261912816046,1,1,1,"Cox18","OM"
"Synj2bp",0.699450816177519,0.196395288385893,1,1,1,"Synj2bp","OM"
"Kcmf1",0.699452520720717,-0.0541322064716182,1,1,1,"Kcmf1","OM"
"Mrps6",0.699524391918518,-0.104967409268798,1,1,1,"Mrps6","OM"
"Isoc2b",0.699536164924284,0.123122224616592,1,1,1,"Isoc2b","OM"
"Snapc2",0.699641025522354,0.101305456261432,1,0.667,1,"Snapc2","OM"
"Xcl1",0.699689581672231,-0.368222920404729,0.667,1,1,"Xcl1","OM"
"C030034L19Rik",0.699705337094036,0.157574660928318,1,0.333,1,"C030034L19Rik","OM"
"Esco1",0.699758995385897,-0.0351147732666391,1,1,1,"Esco1","OM"
"Parp9",0.699925547925168,-0.0806695834871751,1,1,1,"Parp9","OM"
"Ifit2",0.699935532774587,0.11683714867955,1,1,1,"Ifit2","OM"
"Slc45a4",0.699945297758192,-0.0971754775239311,1,1,1,"Slc45a4","OM"
"Nr4a3",0.700055581818769,-0.128157576439434,1,1,1,"Nr4a3","OM"
"Mir22hg",0.700126115039813,-0.115957779475542,0.667,0.333,1,"Mir22hg","OM"
"Abcg1",0.700174253621209,-0.0986067081058377,1,1,1,"Abcg1","OM"
"Map2k1",0.700372538501204,0.151769712571083,1,0.667,1,"Map2k1","OM"
"Pclo",0.700439396249674,0.10633380932844,0.333,0.333,1,"Pclo","OM"
"Parp12",0.700439396249674,0.10633380932844,0.333,0.333,1,"Parp12","OM"
"Pex26",0.700439396249674,0.10633380932844,0.333,0.333,1,"Pex26","OM"
"Stambp",0.700534841043425,0.165879406019079,1,1,1,"Stambp","OM"
"Ppm1b",0.700664710895185,-0.0753680076800756,1,1,1,"Ppm1b","OM"
"Snrnp200",0.70070349359374,-0.0449926489870296,1,1,1,"Snrnp200","OM"
"Polr2a",0.700735945299849,0.181205874380448,1,1,1,"Polr2a","OM"
"Nceh1",0.700750733352762,-0.0973370365142997,1,1,1,"Nceh1","OM"
"Zfp771",0.700804239395418,0.11425409970736,0.667,0.667,1,"Zfp771","OM"
"Gm43328",0.700805635143288,0.116713242179705,0.667,0.333,1,"Gm43328","OM"
"E430024I08Rik",0.700805635143288,0.116713242179705,0.667,0.333,1,"E430024I08Rik","OM"
"1700097N02Rik",0.70089922777643,-0.0944812595003519,1,0.667,1,"1700097N02Rik","OM"
"Gm43329",0.701273869601861,0.11961634693535,0.667,0.333,1,"Gm43329","OM"
"Gm16185",0.701273869601861,0.11961634693535,0.667,0.333,1,"Gm16185","OM"
"Ctns",0.701273869601861,0.11961634693535,0.667,0.333,1,"Ctns","OM"
"Pctp",0.701273869601861,0.11961634693535,0.667,0.333,1,"Pctp","OM"
"Syne3",0.701273869601861,0.11961634693535,0.667,0.333,1,"Syne3","OM"
"Chdh",0.701273869601861,0.11961634693535,0.667,0.333,1,"Chdh","OM"
"Marcksl1",0.701641105636327,-0.110533814549641,0.667,0.333,1,"Marcksl1","OM"
"Tmem19",0.701715950272012,0.128887112678155,1,1,1,"Tmem19","OM"
"Kansl1l",0.701716493715623,0.161171571346892,1,0.667,1,"Kansl1l","OM"
"Als2cl",0.70173792251566,0.125874647556103,1,1,1,"Als2cl","OM"
"Cnot4",0.701747252005179,-0.0425967838893044,1,1,1,"Cnot4","OM"
"Kti12",0.701804208550887,-0.101583132276206,1,1,1,"Kti12","OM"
"Rps6ka5",0.701892596313706,0.153216446921304,1,1,1,"Rps6ka5","OM"
"Fmnl3",0.702114512997859,-0.113817039731311,0.667,0.667,1,"Fmnl3","OM"
"Sntb1",0.702126680908493,-0.0922823852190995,1,1,1,"Sntb1","OM"
"Ezh1",0.702407967869161,-0.090263820435861,1,1,1,"Ezh1","OM"
"Zfhx3",0.702457977509965,-0.0825272987007826,0.333,0.667,1,"Zfhx3","OM"
"Acss2",0.702514464496956,0.182488711686172,1,1,1,"Acss2","OM"
"Dtnbp1",0.702865913707651,0.132099447995782,1,1,1,"Dtnbp1","OM"
"Rxrg",0.702918668206045,-0.0955951997399236,0.667,0.667,1,"Rxrg","OM"
"Morrbid",0.702918668206045,-0.0955951997399236,0.667,0.667,1,"Morrbid","OM"
"Wee1",0.702918668206045,-0.0955951997399236,0.667,0.667,1,"Wee1","OM"
"Nup155",0.702989888019233,-0.100651195225916,1,1,1,"Nup155","OM"
"Znhit1",0.703100119628333,-0.0730545842372567,1,1,1,"Znhit1","OM"
"Rnaset2b",0.703352412486365,0.138701753468633,1,1,1,"Rnaset2b","OM"
"Akr1a1",0.703370257098636,0.191776653077378,1,1,1,"Akr1a1","OM"
"Tsix",0.703414700716846,-0.0714777329474379,1,1,1,"Tsix","OM"
"Nedd4l",0.703465605976148,0.147531321055313,1,1,1,"Nedd4l","OM"
"Npepps",0.703512263363019,0.19691725836115,1,0.667,1,"Npepps","OM"
"Adrb1",0.703560265459361,-0.101851271638015,0.667,0.667,1,"Adrb1","OM"
"Cd1d1",0.703580554431208,-0.102825967974754,1,1,1,"Cd1d1","OM"
"Ralgps2",0.70359732424463,-0.0949272659231791,1,1,1,"Ralgps2","OM"
"Kidins220",0.703606711489004,0.177731799249612,1,1,1,"Kidins220","OM"
"Ctsw",0.70363640791462,-0.0347885358809759,1,1,1,"Ctsw","OM"
"Purb",0.703770688984316,-0.0123627889509748,1,1,1,"Purb","OM"
"Patj",0.70393781634356,0.123175330569701,0.667,1,1,"Patj","OM"
"Hdc",0.704189979081647,0.102529494076133,1,0.333,1,"Hdc","OM"
"Dek",0.704218831484227,-0.0380240693187186,1,1,1,"Dek","OM"
"Tmem167",0.704248607260318,0.142977143151569,1,1,1,"Tmem167","OM"
"Igf2bp3",0.704292487215871,-0.0983903720188541,0.667,0.667,1,"Igf2bp3","OM"
"Yipf5",0.70443455781197,0.178598726040362,1,1,1,"Yipf5","OM"
"Slfn1",0.704470379267706,0.199130657920209,1,1,1,"Slfn1","OM"
"Cdc42se1",0.704561625750988,0.15426498330579,1,1,1,"Cdc42se1","OM"
"G2e3",0.704587196126617,-0.0915922281529332,1,1,1,"G2e3","OM"
"Timm8a1",0.704686749865832,-0.0970471461653242,1,1,1,"Timm8a1","OM"
"Twsg1",0.704689725654181,0.142760816805614,1,1,1,"Twsg1","OM"
"Pdcd11",0.705068121632412,0.195602876196674,1,1,1,"Pdcd11","OM"
"Exoc4",0.705103071900258,0.155177583272714,1,1,1,"Exoc4","OM"
"Sbk1",0.705132838555024,0.117116960633456,1,0.667,1,"Sbk1","OM"
"Slx4ip",0.705139232478118,0.134393182232695,1,1,1,"Slx4ip","OM"
"Zfp874a",0.7051499076188,0.0941072812615862,1,0.667,1,"Zfp874a","OM"
"Cdca5",0.7051499076188,0.0941072812615862,1,0.667,1,"Cdca5","OM"
"Setd7",0.705228344382701,-0.0783366514567601,1,1,1,"Setd7","OM"
"Faim",0.705242960343988,0.166459899030901,1,1,1,"Faim","OM"
"Nlrc3",0.705335807316388,0.166311573198145,1,1,1,"Nlrc3","OM"
"Sulf1",0.705461957208483,0.107618032653301,0.333,0.333,1,"Sulf1","OM"
"Zfp382",0.705461957208483,0.107618032653301,0.333,0.333,1,"Zfp382","OM"
"Gm29322",0.705461957208483,0.107618032653301,0.333,0.333,1,"Gm29322","OM"
"Tpra1",0.705478808016166,-0.0855432284756796,0.667,0.667,1,"Tpra1","OM"
"Nf1",0.705478808016166,-0.0855432284756796,0.667,0.667,1,"Nf1","OM"
"Ndufa10",0.705665071755657,0.165423742336934,1,1,1,"Ndufa10","OM"
"Elf4",0.705956250561337,-0.0859465297684371,1,1,1,"Elf4","OM"
"Dele1",0.706020811958185,0.157309940354029,1,0.667,1,"Dele1","OM"
"Polb",0.706031778475148,-0.113999473503303,1,1,1,"Polb","OM"
"Ccr7",0.706057128070928,-0.0384617097439316,1,1,1,"Ccr7","OM"
"Calcoco1",0.706064774092961,-0.109486554798763,1,0.667,1,"Calcoco1","OM"
"Gm49179",0.706131810475118,-0.0967625485564203,0.667,0.333,1,"Gm49179","OM"
"Lratd2",0.706131810475118,-0.0967625485564203,0.667,0.333,1,"Lratd2","OM"
"Tubgcp4",0.70621037798468,-0.0853616455786743,1,1,1,"Tubgcp4","OM"
"Snap47",0.706258916845387,-0.0889626797849217,1,1,1,"Snap47","OM"
"Stat5a",0.706384708122876,-0.0923511741536303,1,1,1,"Stat5a","OM"
"Mrpl54",0.70659022625565,-0.0649458060778244,1,1,1,"Mrpl54","OM"
"Mtif2",0.706610611394813,0.171361852295541,1,1,1,"Mtif2","OM"
"Zfp217",0.706927615148876,-0.104209521812562,0.667,0.667,1,"Zfp217","OM"
"Mknk2",0.707070675613715,-0.0849651259530148,1,1,1,"Mknk2","OM"
"Gskip",0.707267145218409,0.129899791287507,1,0.667,1,"Gskip","OM"
"Ino80",0.707275880444895,0.154605598126481,1,1,1,"Ino80","OM"
"Gpd2",0.70730097061445,-0.127533203697744,0.667,1,1,"Gpd2","OM"
"Rps18",0.70731334604144,0.113032164630288,1,1,1,"Rps18","OM"
"Cand1",0.707324828758997,-0.0862978057089826,1,1,1,"Cand1","OM"
"Tmem175",0.707384032332388,0.176957066040251,1,0.667,1,"Tmem175","OM"
"Cdt1",0.707708437614455,-0.0913734310351102,1,1,1,"Cdt1","OM"
"Mccc1",0.707796304604778,0.146718577508966,1,0.333,1,"Mccc1","OM"
"Zfp787",0.707880090924017,-0.0648643215746625,1,1,1,"Zfp787","OM"
"Vmn2r97",0.7078975277432,0.108775375707123,0.667,0.333,1,"Vmn2r97","OM"
"Tax1bp1",0.708092006801747,-0.00924794435486742,1,1,1,"Tax1bp1","OM"
"B9d2",0.708177942875895,0.157030308995653,1,1,1,"B9d2","OM"
"Tsc1",0.708232700660159,0.149639960431308,1,1,1,"Tsc1","OM"
"Hmox2",0.708251122051268,-0.057201831664441,1,1,1,"Hmox2","OM"
"Plekha6",0.708273718011954,0.11205034576354,0.667,0.333,1,"Plekha6","OM"
"Shfl",0.708273718011954,0.11205034576354,0.667,0.333,1,"Shfl","OM"
"Msh6",0.708275518864693,-0.0914998283412543,1,1,1,"Msh6","OM"
"Hsd17b11",0.708337882327925,0.174430012081679,1,0.667,1,"Hsd17b11","OM"
"Cops4",0.708345295946262,0.15519952870692,1,1,1,"Cops4","OM"
"Shpk",0.70841242725368,0.109397744332477,0.667,0.333,1,"Shpk","OM"
"Gm39556",0.70841242725368,0.109397744332477,0.667,0.333,1,"Gm39556","OM"
"Gm45871",0.70841242725368,0.109397744332477,0.667,0.333,1,"Gm45871","OM"
"Tmlhe",0.70841242725368,0.109397744332477,0.667,0.333,1,"Tmlhe","OM"
"Rce1",0.708489078222864,-0.108878922665071,0.667,1,1,"Rce1","OM"
"Sirt7",0.708542628190447,-0.0903273981716139,1,1,1,"Sirt7","OM"
"BC031181",0.708618917571985,-0.0191877312836752,1,1,1,"BC031181","OM"
"Dhcr24",0.708732591838577,-0.122175163234967,1,0.667,1,"Dhcr24","OM"
"Tamm41",0.708777336370588,0.105435666995063,0.667,0.333,1,"Tamm41","OM"
"Arntl",0.708780295986086,-0.0982207585768594,1,1,1,"Arntl","OM"
"Slc25a13",0.708837860522578,-0.0908177112339246,0.667,0.667,1,"Slc25a13","OM"
"Cnst",0.708931287607803,-0.0977100203984733,1,1,1,"Cnst","OM"
"Srgap3",0.708936359358308,-0.10653844963119,0.667,0.667,1,"Srgap3","OM"
"Trir",0.708950361306833,-0.0217237415945646,1,1,1,"Trir","OM"
"Ywhaz",0.709032685115339,-0.0031963926271743,1,1,1,"Ywhaz","OM"
"Sesn1",0.709075932693561,-0.180064504279835,0.667,0.667,1,"Sesn1","OM"
"Pgm2l1",0.709260173221208,-0.0854494514229329,1,1,1,"Pgm2l1","OM"
"Scarb1",0.709338054928623,-0.0772393369252851,1,0.667,1,"Scarb1","OM"
"Trim37",0.709488790544955,-0.076857965051536,0.667,0.667,1,"Trim37","OM"
"Usb1",0.709547139322566,0.117436648731693,1,1,1,"Usb1","OM"
"Rnf19b",0.70960653659933,0.158495547765874,1,0.667,1,"Rnf19b","OM"
"Mid1ip1",0.709618982335886,0.099751805324678,1,0.667,1,"Mid1ip1","OM"
"Rnf149",0.709643254583978,0.0953313190762879,1,0.333,1,"Rnf149","OM"
"Gm43260",0.709643254583978,0.0953313190762879,1,0.333,1,"Gm43260","OM"
"Dzip1",0.709643254583978,0.0953313190762879,1,0.333,1,"Dzip1","OM"
"Acat2",0.710218184666402,-0.0845306097588072,1,1,1,"Acat2","OM"
"Atg3",0.710455649225332,-0.068732897766748,1,1,1,"Atg3","OM"
"Mtf2",0.710518531776071,0.122656125727537,1,1,1,"Mtf2","OM"
"Ddx17",0.710524917944636,-0.0397535599353681,1,1,1,"Ddx17","OM"
"2410004B18Rik",0.710715382047274,0.16190105764658,1,0.667,1,"2410004B18Rik","OM"
"Klf2",0.71074367917433,0.148306196631679,1,1,1,"Klf2","OM"
"Rab3ip",0.71077000271151,-0.067398007436472,1,1,1,"Rab3ip","OM"
"Diaph2",0.710963854598143,-0.113161708867368,1,1,1,"Diaph2","OM"
"Src",0.711125183483224,-0.103472243284813,0.333,0.667,1,"Src","OM"
"Myl10",0.711125183483224,-0.103472243284813,0.333,0.667,1,"Myl10","OM"
"Cand2",0.711125183483224,-0.103472243284813,0.333,0.667,1,"Cand2","OM"
"Ino80c",0.711158166418535,-0.115533445352327,0.667,1,1,"Ino80c","OM"
"Slc30a1",0.711223823274176,0.126402635804855,1,0.667,1,"Slc30a1","OM"
"Cd8b1",0.71129458676522,0.22565894701549,1,1,1,"Cd8b1","OM"
"Cox15",0.711305920121447,-0.0761484261025165,0.667,1,1,"Cox15","OM"
"Wdr3",0.711461536609909,0.155102905426221,1,0.667,1,"Wdr3","OM"
"Rapgef4",0.711731497571657,0.118461321991105,1,0.667,1,"Rapgef4","OM"
"Ercc3",0.711732934417947,0.15407607182287,1,1,1,"Ercc3","OM"
"Nxpe3",0.711796924321679,0.122420612343462,1,1,1,"Nxpe3","OM"
"Fgfr1op",0.711805411897219,-0.0809702497474,1,1,1,"Fgfr1op","OM"
"Psmc4",0.712034368056162,-0.0763385371822125,1,1,1,"Psmc4","OM"
"Tmem165",0.71210025733115,0.151892531459533,1,1,1,"Tmem165","OM"
"Eif4b",0.712164982175654,-0.0413522729870716,1,1,1,"Eif4b","OM"
"Gm45606",0.712229628492578,0.131233885174056,0.333,0.333,1,"Gm45606","OM"
"Wdr60",0.712229628492578,0.131233885174056,0.333,0.333,1,"Wdr60","OM"
"Ppp6r3",0.71230793975792,-0.0758897837122202,1,1,1,"Ppp6r3","OM"
"Pkm",0.712439458012186,-0.00265953601925562,1,1,1,"Pkm","OM"
"Gpr146",0.712493843138235,0.183186468866284,1,0.667,1,"Gpr146","OM"
