"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Coro1a",2.77079902427979e-16,1.17911630736126,1,1,6.96274086811269e-12,"Coro1a","RM"
"Rps10",2.8793068797505e-16,-0.213811740805479,1,1,7.23541025812502e-12,"Rps10","RM"
"Plac8",2.95143605272797e-16,2.56439220626014,1,1,7.41666365690011e-12,"Plac8","RM"
"Ccr6",3.03632823582206e-16,-0.950195317109828,1,1,7.62998922379725e-12,"Ccr6","RM"
"Taldo1",3.38953886098139e-16,-0.737812815263251,1,1,8.51757220376014e-12,"Taldo1","RM"
"Rpl23a",3.58566708226746e-16,-0.4828430985789,1,1,9.01042281102991e-12,"Rpl23a","RM"
"Rps27a",4.03471780106275e-16,-0.362884380359101,1,1,1.01388423622906e-11,"Rps27a","RM"
"Gng5",4.96519606718126e-16,-0.548055118076462,1,1,1.24770411972198e-11,"Gng5","RM"
"mt-Nd2",6.13665475936075e-16,-0.316778243063424,1,1,1.54207997447976e-11,"mt-Nd2","RM"
"Prdx6",6.13971198106e-16,-0.557946858649173,1,1,1.54284822372057e-11,"Prdx6","RM"
"Anxa5",6.41038303991607e-16,-1.09909685847031,1,1,1.61086515410051e-11,"Anxa5","RM"
"Rpl32",6.94522509839075e-16,-0.305806209935562,1,1,1.74526561497461e-11,"Rpl32","RM"
"Rpl9",7.3759219935815e-16,-0.272371354614905,1,1,1.8534954377671e-11,"Rpl9","RM"
"Serinc3",1.1813186912154e-15,-0.686806505125985,1,1,2.96853573915517e-11,"Serinc3","RM"
"Gm20186",1.1866746690454e-15,-1.35783055716003,1,1,2.98199477584418e-11,"Gm20186","RM"
"Igf1r",1.20662427150285e-15,-0.984723580295478,1,1,3.03212613185951e-11,"Igf1r","RM"
"Naca",1.29891481717474e-15,-0.196876649846036,1,1,3.26404304407840e-11,"Naca","RM"
"Ly6g5b",1.50212425787616e-15,-0.939967580578372,1,1,3.77468804761701e-11,"Ly6g5b","RM"
"Rpl5",1.85238708139147e-15,-0.341197137261618,1,1,4.65486349682863e-11,"Rpl5","RM"
"Il17a",2.51533472204985e-15,-2.93250947673923,1,1,6.32078462303907e-11,"Il17a","RM"
"Rps20",3.01371361997693e-15,-0.325916926164846,1,1,7.57316095564003e-11,"Rps20","RM"
"Ifngr2",3.33126377737137e-15,-1.21364989109522,1,1,8.37113274615653e-11,"Ifngr2","RM"
"Ndufb1-ps",3.40033410455204e-15,-0.594365396019914,1,1,8.54469957132882e-11,"Ndufb1-ps","RM"
"Nrgn",3.52722406216736e-15,-1.55380315386989,1,1,8.86356134582035e-11,"Nrgn","RM"
"Ret",3.95953512928146e-15,-0.996075401768436,1,1,9.94991582637137e-11,"Ret","RM"
"Ctla2b",4.16401809745556e-15,1.78783184774193,1,1,1.04637610770961e-10,"Ctla2b","RM"
"Cnbp",4.40208996030747e-15,-0.609456808847533,1,1,1.10620118612566e-10,"Cnbp","RM"
"mt-Nd4",4.76382196665013e-15,-0.305095760793792,1,1,1.19710082199951e-10,"mt-Nd4","RM"
"Rpl29",5.60114837567178e-15,-0.214623483215514,1,1,1.40751257532256e-10,"Rpl29","RM"
"Rpl36al",6.66818084864738e-15,-0.295992216211135,1,1,1.6756471654566e-10,"Rpl36al","RM"
"Atox1",7.49167358436867e-15,-0.826676306718363,1,1,1.882582655016e-10,"Atox1","RM"
"Rpl12",8.62373997735048e-15,-0.456709533241479,1,1,2.1670596189084e-10,"Rpl12","RM"
"Csde1",9.7154768269141e-15,-0.70544029761734,1,1,2.44140217183524e-10,"Csde1","RM"
"Gm10076",1.57090690773776e-14,-0.469561283758543,1,1,3.94753196845422e-10,"Gm10076","RM"
"Tmbim6",1.72911630100837e-14,-0.70925218388463,1,1,4.34509635280394e-10,"Tmbim6","RM"
"Aff4",1.74651636799876e-14,-0.965727041026574,1,1,4.38882098114408e-10,"Aff4","RM"
"Cox7b",1.76338517370359e-14,-0.460465311747607,1,1,4.43121060299976e-10,"Cox7b","RM"
"Mycbp2",2.20366693230275e-14,-0.549211820629686,1,1,5.53759463418358e-10,"Mycbp2","RM"
"Rabac1",2.23598569955497e-14,-0.950400670050834,1,1,5.61880846441168e-10,"Rabac1","RM"
"Cd28",2.32463283646035e-14,1.28863771396849,1,1,5.84156985474121e-10,"Cd28","RM"
"Nfkbid",2.80335688054717e-14,-0.871972110287864,1,1,7.04455550512699e-10,"Nfkbid","RM"
"Pnisr",2.84858585357325e-14,-0.594453225287062,1,1,7.15821139144423e-10,"Pnisr","RM"
"Rps12",3.09172956600374e-14,-0.374306626884779,1,1,7.76920722641081e-10,"Rps12","RM"
"mt-Nd3",3.40546497222994e-14,-0.599953721887023,1,1,8.55759292871662e-10,"mt-Nd3","RM"
"Gnas",3.4158096698447e-14,-0.352000513026601,1,1,8.58358811935275e-10,"Gnas","RM"
"Spcs2",3.6871877117133e-14,-0.529158557821866,1,1,9.26553400076435e-10,"Spcs2","RM"
"Rpl14",4.09902954211216e-14,-0.312215254421388,1,1,1.03004513363736e-09,"Rpl14","RM"
"Calm2",5.16905605334937e-14,-0.436601433634611,1,1,1.29893209564616e-09,"Calm2","RM"
"Ndufa6",5.41655948386088e-14,-0.533691512842213,1,1,1.3611272326994e-09,"Ndufa6","RM"
"Aldoa",7.1800535910727e-14,-0.691827151992999,1,1,1.80427566690066e-09,"Aldoa","RM"
"St3gal6",8.02843250770452e-14,-0.812562083067963,1,1,2.01746480486107e-09,"St3gal6","RM"
"Ywhaz",8.84633699385186e-14,-0.454064554028742,1,1,2.22299602318503e-09,"Ywhaz","RM"
"Ero1l",9.71684213619707e-14,-0.944357809226064,1,1,2.44174526040496e-09,"Ero1l","RM"
"Gbp7",1.01600206066796e-13,1.69685823805896,1,1,2.55311157825252e-09,"Gbp7","RM"
"Nrip1",1.14932982340469e-13,-0.836562663940158,1,1,2.88815091323364e-09,"Nrip1","RM"
"Ndufa7",1.39860829039974e-13,-0.668192488697311,1,1,3.5145627729455e-09,"Ndufa7","RM"
"Lck",1.43250230142117e-13,1.12052185786248,1,1,3.59973503324127e-09,"Lck","RM"
"Aldh2",1.47027536139643e-13,-0.907272069617676,1,1,3.6946549556531e-09,"Aldh2","RM"
"Cyb5a",1.59506070687793e-13,-0.652072211200948,1,1,4.00822805031356e-09,"Cyb5a","RM"
"Ankrd12",1.60036430125783e-13,-0.889659134495879,1,1,4.0215554526308e-09,"Ankrd12","RM"
"Znrf1",1.64167317731198e-13,-1.13461522370162,1,1,4.12536052726727e-09,"Znrf1","RM"
"Tnfsf11",2.10137680303044e-13,-1.46551449839479,1,1,5.28054976833519e-09,"Tnfsf11","RM"
"Arl6ip5",2.39569259335008e-13,1.42975272172647,1,1,6.02013591782943e-09,"Arl6ip5","RM"
"Scp2",2.41618400922398e-13,-0.554902764464972,1,1,6.07162879677894e-09,"Scp2","RM"
"Sh2d1a",2.62947685988097e-13,1.69827629172896,1,1,6.60761240119489e-09,"Sh2d1a","RM"
"Luc7l2",2.66018160993004e-13,-0.488543976399805,1,1,6.68477036759319e-09,"Luc7l2","RM"
"Itgb1",2.66830153368801e-13,1.69816646605057,1,1,6.7051749240046e-09,"Itgb1","RM"
"Rps5",3.18323062456495e-13,-0.201339244979027,1,1,7.99914023646925e-09,"Rps5","RM"
"Ctla2a",4.36880867494169e-13,1.57387206427633,1,1,1.0978379319261e-08,"Ctla2a","RM"
"Sh2d2a",4.44352691843924e-13,1.35390577938811,1,1,1.1166138793346e-08,"Sh2d2a","RM"
"Cnn2",4.48039672843041e-13,1.12896988078341,1,1,1.12587889388728e-08,"Cnn2","RM"
"Ube2s",4.7470979518275e-13,-0.510005848694103,1,1,1.19289824431473e-08,"Ube2s","RM"
"Ypel3",4.92588100830666e-13,-0.663146190587839,1,1,1.23782463857738e-08,"Ypel3","RM"
"Sf3b1",5.40428183209095e-13,-0.459966332584882,1,1,1.35804198158614e-08,"Sf3b1","RM"
"Rpl7",6.41214171189242e-13,-0.169037771672313,1,1,1.61130709078145e-08,"Rpl7","RM"
"Aplp1",6.51747888812992e-13,-0.993374214387571,1,1,1.63777726979817e-08,"Aplp1","RM"
"Gsto1",6.83645658970054e-13,-0.735480805074744,1,1,1.71793317642585e-08,"Gsto1","RM"
"Rgs18",8.21224414693023e-13,-0.74505221815562,1,1,2.0636548316821e-08,"Rgs18","RM"
"Arhgdib",9.66366164886313e-13,0.827665933801648,1,1,2.42838153574282e-08,"Arhgdib","RM"
"Tnfrsf4",9.79067743768303e-13,1.98210187978126,1,1,2.46029933331537e-08,"Tnfrsf4","RM"
"Rps9",1.30511411654202e-12,-0.261074065122691,1,1,3.27962126345843e-08,"Rps9","RM"
"Ndufb9",1.36130296944333e-12,-0.442105166753976,1,1,3.42081823191415e-08,"Ndufb9","RM"
"Bri3",1.40482308826229e-12,-0.899513363589632,1,1,3.53017993849432e-08,"Bri3","RM"
"Cd163l1",1.4407503839001e-12,-1.55371922491269,1,1,3.62046163970257e-08,"Cd163l1","RM"
"Il1rl1",1.44713384661635e-12,-1.16657665244601,1,1,3.63650264316223e-08,"Il1rl1","RM"
"5830411N06Rik",1.45659714544406e-12,-0.734484997322613,1,1,3.66028296678639e-08,"5830411N06Rik","RM"
"Plin3",1.57528879019575e-12,-0.824813999185065,1,1,3.95854320088291e-08,"Plin3","RM"
"Spty2d1",1.65489224399242e-12,-0.911676650916726,1,1,4.15857871992855e-08,"Spty2d1","RM"
"Slfn2",1.90400648367301e-12,1.58951610567553,1,1,4.7845778928219e-08,"Slfn2","RM"
"Cox5b",2.00235807960054e-12,-0.355438148178892,1,1,5.03172561822819e-08,"Cox5b","RM"
"Ndufb11",2.46649973881822e-12,-0.418155214020543,1,1,6.19806719367631e-08,"Ndufb11","RM"
"Rps4x",3.397555989887e-12,-0.320751942959833,1,1,8.53771844698704e-08,"Rps4x","RM"
"Eif3f",3.66260135758605e-12,-0.316243159983821,1,1,9.20375095147798e-08,"Eif3f","RM"
"Nedd4",3.73454051685978e-12,-0.88432924451161,1,1,9.38452686481694e-08,"Nedd4","RM"
"Atp5h",3.74560900288628e-12,-0.293946025743104,1,1,9.41234086335293e-08,"Atp5h","RM"
"Lmnb1",4.07533468563576e-12,1.73817465669241,1,1,1.02409085315341e-07,"Lmnb1","RM"
"Hbegf",4.11821205411445e-12,-1.19385302829651,1,1,1.03486550707842e-07,"Hbegf","RM"
"Krt15",4.13801908851591e-12,-0.751775700612733,1,1,1.03984281675316e-07,"Krt15","RM"
"Prdx5",5.26457935690006e-12,-0.635433481655286,1,1,1.32293614659541e-07,"Prdx5","RM"
"Cox4i1",5.26968646225900e-12,-0.284536830427754,1,1,1.32421951110107e-07,"Cox4i1","RM"
"Plekhg1",5.31058464132313e-12,-0.685374657267277,1,1,1.33449681451809e-07,"Plekhg1","RM"
"Stat1",5.83620322247926e-12,1.46789500579188,1,1,1.46657950777681e-07,"Stat1","RM"
"Anxa2",6.561648884873e-12,1.18374688844973,1,1,1.64887674827974e-07,"Anxa2","RM"
"Rab14",7.67529019459672e-12,-0.754661976535338,1,1,1.92872367300021e-07,"Rab14","RM"
"Cysltr1",7.88959771602938e-12,-1.190426933417,1,1,1.98257701006102e-07,"Cysltr1","RM"
"Lgals3",8.13651692309183e-12,1.15350966142788,1,1,2.04462533760375e-07,"Lgals3","RM"
"Plcb4",1.05938785659985e-11,-0.790274351967994,1,1,2.66213574484976e-07,"Plcb4","RM"
"Ppib",1.1193896685563e-11,-0.319386933428542,1,1,2.81291429811512e-07,"Ppib","RM"
"Pdia3",1.15774109378303e-11,-0.591711996520135,1,1,2.90928759456737e-07,"Pdia3","RM"
"Peg13",1.37179861995159e-11,-0.742518102670397,1,1,3.44719275207636e-07,"Peg13","RM"
"Atp5f1",1.5117938318917e-11,-0.380046458442231,1,1,3.79898672016066e-07,"Atp5f1","RM"
"Rps26",1.5133439349594e-11,-0.391675272310825,1,1,3.80288197415948e-07,"Rps26","RM"
"BE692007",1.69984029463776e-11,1.63526367716796,1,1,4.27152867639523e-07,"BE692007","RM"
"Akap9",1.78023843602792e-11,-0.615011870795715,1,1,4.47356116589455e-07,"Akap9","RM"
"Rps7",1.78658485007931e-11,-0.352682668816357,1,1,4.48950906976431e-07,"Rps7","RM"
"Il17re",1.78987348132701e-11,-0.895547727020564,1,1,4.49777307122665e-07,"Il17re","RM"
"Prr29",1.8000226359993e-11,-0.636144047337759,1,1,4.52327688200264e-07,"Prr29","RM"
"Chchd2",1.81962044523094e-11,-0.3749220882624,1,1,4.57252421682082e-07,"Chchd2","RM"
"Dnajb14",1.83380423329508e-11,-0.713051631057399,1,1,4.60816665784721e-07,"Dnajb14","RM"
"Pycard",1.88385108301012e-11,1.17198865792505,1,1,4.73392938649614e-07,"Pycard","RM"
"Arg1",1.90421207064412e-11,-0.830280073180859,1,1,4.7850945123216e-07,"Arg1","RM"
"Rpl19",1.97207825992452e-11,-0.147020144893485,1,1,4.95563545936432e-07,"Rpl19","RM"
"Tubb4b",2.14048291309265e-11,-0.84687320378296,1,1,5.37881951231053e-07,"Tubb4b","RM"
"Ptpn22",2.43842599081997e-11,1.18129047792749,1,1,6.12752067233151e-07,"Ptpn22","RM"
"Sfpq",2.61208764411982e-11,-0.383157997269601,1,1,6.5639150409087e-07,"Sfpq","RM"
"Vim",2.61277498619149e-11,0.9143359295927,1,1,6.56564226280059e-07,"Vim","RM"
"Rab27b",2.63452353181471e-11,-0.695885056174755,1,1,6.62029418309719e-07,"Rab27b","RM"
"Lcp1",2.643046500752e-11,0.839149851393366,1,1,6.6417115517397e-07,"Lcp1","RM"
"Cd27",2.92758852627498e-11,1.16631257138624,1,1,7.3567372076764e-07,"Cd27","RM"
"Rpl41",2.93360056862442e-11,-0.107391836973896,1,1,7.3718448688963e-07,"Rpl41","RM"
"Snrpg",3.03169921459918e-11,-0.396933471970722,1,1,7.61835695636627e-07,"Snrpg","RM"
"Hist1h2ae",3.24848348440469e-11,2.36574354913188,1,0.667,8.16311414796054e-07,"Hist1h2ae","RM"
"Eif4a1",3.89464043798251e-11,-0.365529560459563,1,1,9.78684195660624e-07,"Eif4a1","RM"
"Zbp1",4.05257209537362e-11,2.28654452325966,1,1,1.01837084184644e-06,"Zbp1","RM"
"Klrd1",4.16418814677296e-11,1.16631786086332,1,1,1.04641883940258e-06,"Klrd1","RM"
"Myl12a",4.33937587488512e-11,0.963074374269972,1,1,1.09044176359988e-06,"Myl12a","RM"
"Cd8a",4.39058029866859e-11,1.61620084324436,1,1,1.10330892325243e-06,"Cd8a","RM"
"A130023I24Rik",4.54352796799991e-11,-0.696985412949023,1,1,1.1417431430787e-06,"A130023I24Rik","RM"
"Trbc2",4.86057876645679e-11,1.10309680101007,1,1,1.22141483822293e-06,"Trbc2","RM"
"Serpinb9",5.1427488863773e-11,1.90069350926722,1,1,1.29232136765775e-06,"Serpinb9","RM"
"Abracl",5.15529123857541e-11,1.31832921463143,1,1,1.29547313534162e-06,"Abracl","RM"
"mt-Atp6",5.29753386238204e-11,-0.0426968936371699,1,1,1.33121728427798e-06,"mt-Atp6","RM"
"Tle5",5.80174826760542e-11,-0.359965498649425,1,1,1.45792132216657e-06,"Tle5","RM"
"Skp1a",6.04289345044373e-11,-0.784855220886717,1,1,1.518518695162e-06,"Skp1a","RM"
"Rps13",6.87443681172750e-11,-0.204744381030012,1,1,1.727477226419e-06,"Rps13","RM"
"Gsk3b",7.12493764434784e-11,-0.650302711728224,1,1,1.79042558064817e-06,"Gsk3b","RM"
"Psip1",7.16313503723979e-11,-0.842637249957141,1,1,1.80002420350799e-06,"Psip1","RM"
"Gclc",8.04568959524603e-11,-0.82469040531593,1,1,2.02180133838938e-06,"Gclc","RM"
"Top1",8.71619313900036e-11,-0.525418503866119,1,1,2.1902921738994e-06,"Top1","RM"
"Rock1",9.10548739961018e-11,-0.418491426566534,1,1,2.28811792864804e-06,"Rock1","RM"
"H2afy",9.86209883762619e-11,-0.410472888817319,1,1,2.47824681690708e-06,"H2afy","RM"
"Kmt2c",1.03372395285268e-10,-0.64613737914221,1,1,2.59764492112351e-06,"Kmt2c","RM"
"Fam83a",1.12027390297227e-10,-0.649802783071723,1,1,2.81513629077902e-06,"Fam83a","RM"
"Dexi",1.13581168499144e-10,-0.741449549458715,1,1,2.854181183215e-06,"Dexi","RM"
"Vcp",1.46183701771021e-10,-0.50140536904308,1,1,3.673450241804e-06,"Vcp","RM"
"Jpt1",1.46484322055923e-10,1.09866628722397,1,1,3.68100452894329e-06,"Jpt1","RM"
"B3galt2",1.53291069222645e-10,-0.957029748224766,1,1,3.85205127849586e-06,"B3galt2","RM"
"Lpar6",1.74770653891487e-10,-0.758694799982609,1,1,4.39181176163919e-06,"Lpar6","RM"
"Grn",1.76715082434005e-10,-0.648713663581593,1,1,4.44067330648411e-06,"Grn","RM"
"Atp5g2",2.01107726916509e-10,-0.311462739143787,1,1,5.05363606968495e-06,"Atp5g2","RM"
"Csrnp1",2.14813630610265e-10,-0.669085379803615,1,1,5.39805172360534e-06,"Csrnp1","RM"
"Tnfrsf25",2.23513229043731e-10,-0.785547323768373,1,1,5.61666393263992e-06,"Tnfrsf25","RM"
"Rpl10a",2.51667409535387e-10,-0.197712485899574,1,1,6.32415033421475e-06,"Rpl10a","RM"
"Ube2c",2.56549100653957e-10,2.0593422795719,1,0.333,6.44682235033329e-06,"Ube2c","RM"
"Prelid2",2.5827895322321e-10,-0.770775807478997,1,1,6.49029181554603e-06,"Prelid2","RM"
"Ybx1",2.60024627266313e-10,-0.368489446407759,1,1,6.53415885857518e-06,"Ybx1","RM"
"Arl4c",2.78906304518038e-10,1.37101860256672,1,1,7.00863652623378e-06,"Arl4c","RM"
"Slc6a13",2.85302779237809e-10,-0.813532600268172,1,1,7.16937353946691e-06,"Slc6a13","RM"
"Slfn1",2.89592330709437e-10,2.06345209980418,1,1,7.27716567839743e-06,"Slfn1","RM"
"Atp6v0b",2.95299266764659e-10,-0.973722417372776,1,1,7.42057527452912e-06,"Atp6v0b","RM"
"Rasl11a",2.97074940762244e-10,-1.24476556015488,1,1,7.46519618641444e-06,"Rasl11a","RM"
"Slc15a2",3.29571677378354e-10,-1.07968812220583,1,1,8.28180668084066e-06,"Slc15a2","RM"
"Camk2n1",3.30110847006218e-10,-1.15912860486378,1,1,8.29535547441926e-06,"Camk2n1","RM"
"Sfn",3.55703900928765e-10,-0.912123940279601,1,1,8.93848332643894e-06,"Sfn","RM"
"Calr",3.92446038670942e-10,-0.489888926010487,1,1,9.86177650576211e-06,"Calr","RM"
"Hopx",4.255193322137e-10,1.40685461707061,1,1,1.06928752991981e-05,"Hopx","RM"
"Gucy1a1",4.34292592911441e-10,-0.584824108263421,0,1,1.09133385672716e-05,"Gucy1a1","RM"
"Ly6a",4.43528661768358e-10,2.0639999436403,1,1,1.11454317415771e-05,"Ly6a","RM"
"Psme2",5.51163171085185e-10,1.06335803381541,1,1,1.38501793261996e-05,"Psme2","RM"
"Socs2",5.72561322461966e-10,-0.720714088466115,1,1,1.43878934721467e-05,"Socs2","RM"
"Rnasek",5.8498586123379e-10,-0.607783090243788,1,1,1.47001097069439e-05,"Rnasek","RM"
"Cox6b1",5.8861236214655e-10,-0.364036482912526,1,1,1.47912400483807e-05,"Cox6b1","RM"
"Nfic",6.24524594116355e-10,-0.820583660076899,1,1,1.56936785255499e-05,"Nfic","RM"
"Gas5",7.03576633228434e-10,-0.445620698747711,1,1,1.76801772163973e-05,"Gas5","RM"
"Ostf1",7.17317606371383e-10,1.08402478076814,1,1,1.80254741305065e-05,"Ostf1","RM"
"Rpl7a",7.31622610083011e-10,-0.0831886232710808,1,1,1.8384944568776e-05,"Rpl7a","RM"
"Fgl2",7.32429385597281e-10,-0.825522027699085,1,1,1.84052180306741e-05,"Fgl2","RM"
"Gm26532",7.87524167120182e-10,-0.973833994092865,1,1,1.9789694795563e-05,"Gm26532","RM"
"Maff",7.89789133704059e-10,-0.717840781456565,1,1,1.98466111408493e-05,"Maff","RM"
"Kit",8.02392569740688e-10,-0.72995499733854,1,1,2.01633228850138e-05,"Kit","RM"
"Plek",9.28076024474765e-10,1.5237811276421,1,1,2.33216224190264e-05,"Plek","RM"
"Batf",1.00170918685809e-09,1.35614897997298,1,1,2.5171950156557e-05,"Batf","RM"
"Hspa4l",1.05063193611174e-09,-0.749653258195863,1,1,2.64013299225519e-05,"Hspa4l","RM"
"Rack1",1.05800470842898e-09,-0.2246512519782,1,1,2.65866003181118e-05,"Rack1","RM"
"Cd40lg",1.1046230783031e-09,-1.22246635620431,1,1,2.77580733346786e-05,"Cd40lg","RM"
"mt-Co2",1.12787460158653e-09,-0.142614983641894,1,1,2.83423608632678e-05,"mt-Co2","RM"
"Arpc1b",1.21080252702573e-09,0.718608053685841,1,1,3.04262567016296e-05,"Arpc1b","RM"
"Scn9a",1.26854798339143e-09,-0.738098898608523,1,1,3.18773422746434e-05,"Scn9a","RM"
"Plekhb1",1.26854798339143e-09,-0.738098898608523,1,1,3.18773422746434e-05,"Plekhb1","RM"
"Ptprc",1.28169759503108e-09,0.845427545392571,1,1,3.2207778865536e-05,"Ptprc","RM"
"Zbtb16",1.28304157743315e-09,-0.824296495273853,1,1,3.22415517993176e-05,"Zbtb16","RM"
"Rps6",1.30019209754989e-09,-0.149456016551941,1,1,3.26725272193312e-05,"Rps6","RM"
"Map1lc3b",1.3225691100832e-09,-0.465707793817551,1,1,3.32348391672807e-05,"Map1lc3b","RM"
"Rpl35",1.33663974550072e-09,-0.183539443719948,1,1,3.35884201646875e-05,"Rpl35","RM"
"Rbm24",1.39075329893448e-09,-0.561332396212061,1,1,3.49482396489246e-05,"Rbm24","RM"
"Arpc5",1.41046889959936e-09,0.875169761649155,1,1,3.54436729780323e-05,"Arpc5","RM"
"Chdh",1.41195512130827e-09,-0.593618317072091,1,1,3.54810202433554e-05,"Chdh","RM"
"Nmt1",1.48057078883378e-09,1.34512114146807,1,1,3.7205263352604e-05,"Nmt1","RM"
"Nop10",1.68818758520225e-09,-0.508514941299973,1,1,4.24224658285473e-05,"Nop10","RM"
"Birc5",1.77134631760394e-09,2.15596517940238,1,0.333,4.45121616150695e-05,"Birc5","RM"
"Hes1",1.80202625230168e-09,-1.55014203900831,1,1,4.5283117694089e-05,"Hes1","RM"
"Eif4a2",1.80479972171403e-09,-0.798843795524545,1,1,4.53528122069518e-05,"Eif4a2","RM"
"Dkk3",1.81859335634693e-09,-0.616162560001771,1,1,4.56994324516419e-05,"Dkk3","RM"
"Atp5b",1.9462007713897e-09,-0.30312544665078,1,1,4.89060791842518e-05,"Atp5b","RM"
"Rnf138",2.09874554117005e-09,1.22902064350516,1,1,5.27393767040621e-05,"Rnf138","RM"
"Spry1",2.19579244176919e-09,-0.623142201153188,1,1,5.51780682692179e-05,"Spry1","RM"
"Purb",2.20546638820135e-09,-0.559866119075952,1,1,5.54211648691116e-05,"Purb","RM"
"Elob",2.27367183020556e-09,-0.438886662662483,1,1,5.71350994212354e-05,"Elob","RM"
"Tap1",2.28019808863229e-09,1.26165829460984,1,1,5.72990977692408e-05,"Tap1","RM"
"Anxa6",2.43965825943273e-09,0.970030486954304,1,1,6.1306172401285e-05,"Anxa6","RM"
"Mcm4",2.48543127666143e-09,1.38998152865808,1,1,6.24564025512252e-05,"Mcm4","RM"
"Atrx",2.76752793236057e-09,-0.424210819778473,1,1,6.95452094122887e-05,"Atrx","RM"
"Klrk1",2.80398541239652e-09,1.38241893965944,1,1,7.0461349428112e-05,"Klrk1","RM"
"Irak3",2.94673018583869e-09,-0.610277597975936,1,1,7.40483828399403e-05,"Irak3","RM"
"Ms4a4c",3.02855478269007e-09,1.72420804905383,1,0.667,7.61045531342188e-05,"Ms4a4c","RM"
"Ifit1",3.13340410445901e-09,2.29135939811993,1,0,7.87393117409505e-05,"Ifit1","RM"
"Rexo2",3.18216661901954e-09,-1.01492967977592,1,1,7.99646649693419e-05,"Rexo2","RM"
"Kcnc1",3.20431790344278e-09,-0.608343958103127,1,1,8.05213045956135e-05,"Kcnc1","RM"
"Ttc39b",3.23855959477643e-09,1.23028249217276,1,1,8.13817640571368e-05,"Ttc39b","RM"
"Atp5o",3.39133214839109e-09,-0.384017198570141,1,1,8.52207855569198e-05,"Atp5o","RM"
"Serpinb6a",3.399860657507e-09,-0.724359623286435,1,1,8.54350984624935e-05,"Serpinb6a","RM"
"Eif4e2",3.52944846875687e-09,1.12252455271557,1,1,8.86915105713914e-05,"Eif4e2","RM"
"Ifi27l2a",3.79373640940804e-09,2.53067236865092,1,1,9.53328022320148e-05,"Ifi27l2a","RM"
"Cotl1",3.91825956731225e-09,0.782307185289779,1,1,9.84619446669896e-05,"Cotl1","RM"
"Ywhab",4.22559149209684e-09,-0.349846131880171,1,1,0.000106184888604902,"Ywhab","RM"
"Hspa5",4.53590456939363e-09,-0.483607715998894,1,1,0.000113982745924293,"Hspa5","RM"
"Nfkbiz",4.90644953966507e-09,-0.583000773045401,1,1,0.000123294170482244,"Nfkbiz","RM"
"Tpd52",4.92533773482414e-09,-0.744004988629791,1,1,0.000123768811938396,"Tpd52","RM"
"Atp5k",4.94170066995259e-09,-0.537959246224962,1,1,0.000124179996135239,"Atp5k","RM"
"Ppa1",5.0573656094952e-09,1.67883797581129,1,1,0.000127086540401005,"Ppa1","RM"
"Irf2bp2",5.56700407583783e-09,-0.714552088191944,1,1,0.000139893245421729,"Irf2bp2","RM"
"Npl",5.61941539346932e-09,-0.5286792678635,0.667,1,0.00014121028942249,"Npl","RM"
"Myh9",5.62106904242642e-09,0.849145239207781,1,1,0.000141251843967134,"Myh9","RM"
"Capzb",6.60821352734579e-09,0.860489426076697,1,1,0.000166057797728672,"Capzb","RM"
"Ubb",7.67448560805997e-09,-0.195119402769141,1,1,0.000192852148844939,"Ubb","RM"
"Hsd11b1",8.17547833018793e-09,1.23336005098782,1,1,0.000205441594959293,"Hsd11b1","RM"
"Rpl15",8.24381905473938e-09,-0.131672385611992,1,1,0.000207158929026546,"Rpl15","RM"
"Ifitm1",1.00949447752033e-08,2.57590453212048,1,0.333,0.000253675867256085,"Ifitm1","RM"
"Vapa",1.018001109513e-08,-0.50123155218943,1,1,0.000255813498809521,"Vapa","RM"
"Cxcr3",1.08700385913651e-08,1.18205334428082,1,1,0.000273153199762414,"Cxcr3","RM"
"Nr4a3",1.15315891446703e-08,-0.933665029931209,1,1,0.00028977730361642,"Nr4a3","RM"
"Nipbl",1.31066570178847e-08,-0.494671767168268,1,1,0.000329357184202423,"Nipbl","RM"
"Ppia",1.31217210429029e-08,-0.109609549768325,1,1,0.000329735728087108,"Ppia","RM"
"Park7",1.31731194045741e-08,-0.291246993045332,1,1,0.000331027317517544,"Park7","RM"
"Grap",1.38343174354978e-08,1.19791984169675,1,1,0.000347642562836624,"Grap","RM"
"Ndfip1",1.41007023707659e-08,-0.276864463630984,1,1,0.000354336549874976,"Ndfip1","RM"
"Tma7",1.42381477348339e-08,-0.307343565929901,1,1,0.000357790414428641,"Tma7","RM"
"Wls",1.43478558882368e-08,-0.69899623152957,1,1,0.000360547270615501,"Wls","RM"
"Lsm4",1.43589482624577e-08,0.88779880846062,1,1,0.000360826010887301,"Lsm4","RM"
"Hmgn2",1.50555991928388e-08,1.44782865818009,1,1,0.000378332152116846,"Hmgn2","RM"
"Il1r1",1.50924349789091e-08,-0.964235003646292,1,1,0.000379257798585006,"Il1r1","RM"
"Calca",1.53440923557915e-08,-1.50077269203643,1,1,0.000385581696808685,"Calca","RM"
"Tuba1c",1.57642087034675e-08,1.31590404165551,1,1,0.000396138800509434,"Tuba1c","RM"
"Runx2",1.59280616686478e-08,1.34784365863436,1,1,0.00040025626167145,"Runx2","RM"
"Actg1",1.72213920187659e-08,0.818654362219528,1,1,0.000432756360039569,"Actg1","RM"
